school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,data_source,sleep_hours,mobile_social_hours,core_ability,Math_marks,Math_self_rating,Science_marks,Science_self_rating,Social_Science_marks,Social_Science_self_rating,English_marks,English_self_rating,Hindi_marks,Hindi_self_rating,Total_marks,Average_marks
MS,M,14,U,LE3,T,0,1,other,teacher,other,mother,4,2,1,no,yes,yes,yes,yes,yes,no,no,3,1,3,1,2,2,3,synthetic_indian,6.9,1.9,47.56499839776827,40,2,43,2,57,3,40,2,49,3,229,45.8
MS,F,15,R,LE3,T,4,3,at_home,other,course,mother,2,3,1,no,yes,yes,yes,yes,yes,yes,no,3,4,4,1,1,1,5,synthetic_indian,7.4,7.3,53.028619153796825,61,4,61,3,55,3,56,3,42,3,275,55.0
MS,M,16,U,LE3,T,1,3,health,other,other,mother,3,3,0,yes,yes,no,no,yes,yes,no,no,5,4,3,1,1,1,5,synthetic_indian,7.7,3.9,63.73789988942862,75,4,69,4,60,4,65,3,64,4,333,66.6
MS,F,16,U,LE3,T,0,0,health,teacher,course,other,3,2,1,no,yes,no,yes,yes,yes,yes,no,2,2,3,1,1,1,3,synthetic_indian,7.8,4.4,35.4921943424218,48,3,41,2,37,3,26,2,38,3,190,38.0
MS,F,15,U,LE3,T,1,4,at_home,teacher,other,mother,2,3,0,no,no,yes,no,yes,yes,yes,no,3,5,5,2,4,3,6,synthetic_indian,6.8,7.0,44.24148254199093,43,3,46,4,35,3,49,3,33,2,206,41.2
GP,M,15,R,GT3,T,1,2,health,health,reputation,mother,2,3,0,yes,no,no,yes,yes,no,no,no,4,2,5,1,1,5,2,synthetic_indian,6.8,3.1,68.44620814490263,70,4,64,3,82,5,66,3,73,3,355,71.0
MS,M,15,U,GT3,T,2,3,services,teacher,reputation,mother,2,4,1,no,no,no,yes,no,yes,yes,no,5,4,5,1,1,1,6,synthetic_indian,7.1,6.0,50.853028678994136,67,4,54,3,46,3,53,3,60,4,280,56.0
MS,F,14,U,LE3,T,1,4,at_home,services,reputation,father,1,4,1,no,yes,no,no,yes,yes,no,no,2,2,5,1,4,1,7,synthetic_indian,6.5,4.1,42.247603558580025,40,1,47,2,30,2,48,3,38,2,203,40.6
GP,M,15,U,LE3,T,2,2,services,teacher,course,mother,4,2,0,yes,yes,yes,no,yes,no,no,yes,4,4,2,1,1,4,8,synthetic_indian,8.5,3.6,57.56221361019697,76,4,51,4,60,4,62,3,67,4,316,63.2
GP,M,15,R,LE3,T,3,3,health,services,reputation,mother,4,3,1,no,yes,no,no,yes,yes,yes,no,5,5,4,1,2,5,5,synthetic_indian,7.6,6.3,45.68317918088102,52,3,49,2,42,2,46,2,43,3,232,46.4
GP,F,15,U,LE3,T,2,2,at_home,teacher,home,mother,4,4,0,no,yes,no,no,yes,yes,yes,no,2,1,4,2,1,5,5,synthetic_indian,7.1,4.0,55.14961901520323,66,3,56,3,47,3,62,3,57,3,288,57.6
GP,F,16,U,LE3,T,4,4,health,health,reputation,mother,2,1,1,no,no,yes,no,yes,yes,yes,no,4,1,3,1,5,4,3,synthetic_indian,7.8,3.1,34.75837442698141,40,2,24,3,26,2,31,3,25,3,146,29.2
MS,M,16,U,LE3,T,0,1,at_home,services,other,mother,4,3,0,no,no,no,yes,yes,yes,yes,yes,3,2,4,1,1,5,2,synthetic_indian,7.8,5.5,50.4025409632369,61,3,58,3,50,3,56,4,62,5,287,57.4
MS,F,14,R,GT3,T,3,4,health,at_home,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,5,4,3,1,3,2,1,synthetic_indian,7.8,5.4,50.98370985662105,56,4,70,4,50,4,59,3,58,3,293,58.6
MS,M,14,U,GT3,T,3,0,services,services,other,father,1,2,0,no,yes,no,no,yes,no,yes,no,5,1,4,1,1,3,8,synthetic_indian,6.2,4.1,50.87855036596419,49,3,53,4,49,2,59,4,49,3,259,51.8
MS,M,16,U,LE3,T,4,2,services,health,course,mother,3,3,0,no,yes,yes,no,yes,yes,yes,yes,3,4,1,1,2,4,4,synthetic_indian,7.4,5.2,64.0478374657969,74,4,71,4,69,4,84,3,58,3,356,71.2
MS,M,16,R,GT3,T,2,1,health,services,home,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,1,5,1,1,1,1,3,synthetic_indian,7.0,6.1,46.98138754199476,45,2,58,3,56,4,39,3,49,4,247,49.4
MS,F,16,R,GT3,T,0,2,at_home,teacher,reputation,mother,2,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,2,4,1,1,5,3,synthetic_indian,6.8,4.2,48.59476668268091,43,3,45,3,54,3,50,3,42,3,234,46.8
GP,F,15,U,LE3,T,2,2,other,teacher,home,other,3,2,0,no,yes,no,yes,yes,yes,no,no,3,4,2,1,2,2,5,synthetic_indian,7.8,5.3,48.57082594172168,58,3,61,3,39,2,45,3,50,4,253,50.6
MS,F,15,R,LE3,T,1,3,services,health,home,other,3,2,0,no,yes,yes,yes,no,yes,yes,no,5,2,3,2,1,2,10,synthetic_indian,8.1,4.7,55.15094481349109,77,4,60,4,63,2,57,3,57,3,314,62.8
GP,F,16,U,GT3,T,2,0,services,other,other,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,4,4,1,1,3,4,synthetic_indian,7.4,6.3,54.695420977571416,56,3,71,4,63,3,54,4,49,3,293,58.6
GP,F,15,U,LE3,T,3,2,other,teacher,other,mother,4,3,0,yes,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,2,4,synthetic_indian,7.4,4.9,60.83788519689921,66,3,56,4,65,4,61,3,69,4,317,63.4
MS,M,15,U,GT3,T,0,4,health,at_home,other,mother,2,1,0,no,yes,yes,no,yes,yes,yes,no,1,5,5,1,2,5,5,synthetic_indian,8.9,8.0,31.335214874737545,44,3,51,4,26,2,39,3,35,2,195,39.0
GP,M,14,R,GT3,A,2,4,at_home,health,course,mother,4,3,0,yes,no,no,yes,yes,no,yes,no,5,2,4,1,1,5,3,synthetic_indian,7.1,5.2,56.232803993486726,61,2,72,4,43,3,51,3,67,4,294,58.8
MS,M,16,U,LE3,T,0,3,health,services,home,mother,2,3,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,2,2,5,synthetic_indian,8.9,5.3,33.338768413526644,48,4,39,2,27,2,29,2,32,2,175,35.0
GP,M,16,U,LE3,A,0,0,teacher,services,home,mother,1,3,1,yes,no,yes,no,no,yes,no,yes,1,4,5,3,1,5,3,synthetic_indian,7.5,5.6,40.06761803226114,51,3,47,3,40,3,38,2,25,2,201,40.2
MS,F,15,U,GT3,T,1,0,services,at_home,course,father,3,4,0,yes,yes,no,yes,yes,yes,yes,yes,1,4,4,1,1,5,2,synthetic_indian,5.7,5.7,54.15787114183735,43,3,61,3,52,3,59,3,71,5,286,57.2
GP,M,16,R,LE3,T,1,4,teacher,teacher,course,father,1,4,0,no,yes,no,no,yes,yes,no,no,2,1,1,1,1,1,3,synthetic_indian,7.1,3.3,69.07418115063997,75,4,81,4,67,3,82,5,66,3,371,74.2
MS,F,14,U,LE3,T,3,1,services,health,course,father,3,3,0,no,yes,yes,yes,no,yes,yes,no,2,2,4,1,1,4,1,synthetic_indian,7.2,4.7,55.86804332188766,66,3,63,4,57,3,56,3,53,3,295,59.0
MS,M,14,U,GT3,T,4,3,services,at_home,home,mother,4,1,0,no,yes,yes,yes,no,yes,yes,no,1,3,1,1,1,5,6,synthetic_indian,8.5,2.3,59.15160847535051,67,3,48,3,68,3,75,5,73,4,331,66.2
MS,F,14,U,GT3,T,0,3,teacher,teacher,home,father,4,3,0,no,no,yes,no,yes,yes,yes,yes,4,5,1,1,1,5,2,synthetic_indian,7.7,4.0,57.345289032491095,66,4,48,3,58,3,47,3,74,3,293,58.6
MS,F,16,U,LE3,T,4,4,teacher,health,other,mother,1,2,1,no,yes,yes,no,yes,yes,yes,no,3,3,4,2,1,3,2,synthetic_indian,7.2,5.6,51.65161542324324,59,4,55,3,60,3,57,3,51,3,282,56.4
MS,M,16,U,GT3,A,3,4,health,services,other,mother,3,4,0,no,no,no,yes,yes,no,yes,no,3,5,4,1,5,4,4,synthetic_indian,6.1,6.9,55.69754263006275,46,3,59,4,54,3,50,4,70,3,279,55.8
GP,M,16,R,LE3,T,0,1,teacher,health,home,father,1,4,0,yes,no,yes,no,yes,yes,yes,no,1,3,1,1,1,4,8,synthetic_indian,6.7,4.5,49.29989541192397,47,3,59,3,45,3,51,4,45,2,247,49.4
GP,M,16,U,GT3,T,0,1,health,other,other,mother,3,3,0,no,yes,no,yes,yes,no,no,no,4,3,3,1,1,4,3,synthetic_indian,6.5,5.1,55.42518184390656,54,3,66,3,57,4,53,3,61,3,291,58.2
GP,M,16,U,GT3,A,4,0,health,health,course,mother,3,3,1,no,yes,no,no,yes,yes,yes,no,2,2,5,1,1,2,6,synthetic_indian,6.5,4.0,47.60781671210396,52,3,38,3,49,4,56,3,40,2,235,47.0
MS,F,14,R,GT3,T,2,3,health,other,reputation,mother,4,1,0,no,no,yes,no,no,yes,yes,no,1,1,2,1,1,1,2,synthetic_indian,7.8,3.4,50.22183655560156,50,4,58,4,48,3,46,3,59,3,261,52.2
GP,M,15,U,GT3,T,1,3,services,health,other,father,4,1,0,yes,yes,no,no,yes,yes,yes,no,5,3,4,2,1,1,6,synthetic_indian,8.7,3.9,48.11767053233719,65,4,39,3,50,3,50,3,44,2,248,49.6
MS,M,14,U,GT3,T,2,4,services,other,home,father,3,2,0,no,no,no,no,yes,yes,yes,no,4,4,5,1,1,3,4,synthetic_indian,7.7,6.6,53.042641509699024,62,3,57,3,57,3,50,3,57,3,283,56.6
MS,F,16,R,LE3,T,4,0,teacher,services,other,mother,3,3,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,2,4,3,synthetic_indian,6.3,5.3,68.94023195722264,56,4,69,3,80,4,67,4,63,3,335,67.0
GP,M,14,U,GT3,A,1,3,services,teacher,other,father,3,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,3,1,1,4,5,synthetic_indian,7.5,5.5,65.95553987117704,77,4,71,4,78,4,63,4,69,4,358,71.6
GP,M,16,U,LE3,T,2,0,teacher,other,other,mother,4,3,0,yes,yes,yes,no,yes,yes,yes,no,1,1,5,1,1,5,3,synthetic_indian,7.7,4.4,57.466961369913065,75,4,57,3,62,4,63,3,67,4,324,64.8
MS,M,16,U,LE3,T,1,0,services,other,reputation,mother,4,4,1,yes,yes,no,yes,yes,no,yes,no,4,3,4,1,1,2,1,synthetic_indian,6.4,6.7,47.21079494922033,47,3,64,3,49,3,42,3,46,3,248,49.6
GP,M,14,U,LE3,T,0,4,at_home,services,course,father,2,2,0,no,no,no,no,no,yes,yes,no,5,5,5,1,1,2,1,synthetic_indian,7.4,7.3,57.00294320358002,64,4,64,4,56,4,52,3,53,3,289,57.8
MS,M,16,U,GT3,T,2,0,at_home,other,home,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,5,4,2,1,3,4,synthetic_indian,7.8,7.2,42.34796865834871,49,3,43,2,38,2,47,3,53,3,230,46.0
MS,F,15,U,GT3,T,1,1,teacher,at_home,reputation,other,2,4,0,no,no,no,yes,yes,yes,yes,no,3,2,4,1,1,1,1,synthetic_indian,6.2,4.8,58.61722851664421,59,4,65,4,59,3,54,3,66,3,303,60.6
MS,M,16,U,LE3,T,1,1,services,services,home,mother,3,4,0,no,yes,yes,yes,yes,yes,yes,no,5,1,1,1,1,4,7,synthetic_indian,7.1,4.0,60.92861404840451,70,4,70,4,62,4,69,4,71,3,342,68.4
MS,M,15,U,LE3,T,1,2,services,at_home,home,father,4,4,0,no,yes,no,no,yes,yes,yes,no,5,3,3,1,1,3,5,synthetic_indian,6.7,4.4,62.84449597402387,64,3,73,3,60,4,55,4,59,4,311,62.2
MS,M,15,R,GT3,T,2,4,health,services,home,father,2,4,0,no,yes,yes,yes,yes,yes,no,no,4,4,2,1,2,2,0,synthetic_indian,7.2,4.6,48.99744558473167,58,3,61,3,37,2,39,3,51,2,246,49.2
GP,M,16,R,GT3,T,3,2,other,other,reputation,other,2,2,0,no,yes,yes,no,no,yes,yes,no,3,1,1,1,1,2,4,synthetic_indian,6.5,4.8,51.77360503578585,50,3,74,4,56,3,68,4,52,3,300,60.0
GP,M,14,U,LE3,A,2,1,teacher,at_home,course,mother,1,3,1,no,yes,no,yes,no,yes,no,no,5,1,2,1,1,2,6,synthetic_indian,6.5,3.0,47.019143519337845,47,2,54,3,40,3,46,3,49,3,236,47.2
MS,F,15,U,GT3,T,4,2,other,other,home,father,3,1,0,yes,yes,yes,yes,yes,yes,yes,no,1,3,4,1,1,4,1,synthetic_indian,8.1,4.8,57.266019989697305,56,4,47,2,67,3,53,4,56,4,279,55.8
MS,M,14,R,GT3,T,2,4,other,services,course,mother,4,1,0,yes,no,no,no,yes,yes,no,no,4,2,1,1,1,4,2,synthetic_indian,7.2,2.5,54.316064424870525,58,2,54,3,64,4,60,4,67,3,303,60.6
GP,F,15,U,GT3,T,1,4,teacher,other,course,mother,1,4,1,no,yes,no,no,no,yes,yes,no,4,2,5,1,1,4,2,synthetic_indian,7.9,4.3,53.07621948279023,74,5,55,3,41,2,45,1,60,3,275,55.0
GP,F,16,U,LE3,A,0,0,services,at_home,other,mother,1,4,0,yes,yes,yes,no,yes,yes,yes,no,5,2,5,1,1,5,1,synthetic_indian,6.4,6.1,56.32071907523128,58,4,73,4,58,2,51,3,50,3,290,58.0
MS,M,16,R,GT3,T,2,3,teacher,at_home,reputation,mother,3,2,0,no,no,no,no,yes,no,yes,no,3,4,2,2,2,1,1,synthetic_indian,7.6,5.8,43.98327348962497,52,3,47,3,36,2,56,3,41,2,232,46.4
GP,M,15,U,GT3,T,2,0,other,other,reputation,mother,1,4,0,yes,no,no,yes,yes,yes,yes,yes,5,4,4,1,1,2,4,synthetic_indian,7.6,4.4,67.3204444942748,87,4,58,3,73,5,60,4,62,3,340,68.0
MS,M,16,R,GT3,T,1,4,services,health,other,father,3,1,0,no,yes,no,yes,no,yes,yes,no,2,3,2,2,1,2,2,synthetic_indian,6.6,4.0,46.04568418603691,25,2,35,2,53,3,34,2,47,3,194,38.8
GP,M,15,R,GT3,T,0,1,at_home,services,other,mother,1,1,1,no,yes,yes,no,yes,yes,yes,no,5,2,3,1,1,5,4,synthetic_indian,6.2,4.3,38.4070377866496,28,2,31,3,43,3,28,2,46,3,176,35.2
MS,F,16,U,GT3,T,0,1,teacher,services,course,father,3,3,0,no,no,yes,yes,no,yes,yes,no,2,3,5,1,1,2,6,synthetic_indian,6.0,5.9,40.23470924983261,27,2,46,2,40,3,41,2,43,3,197,39.4
GP,M,14,U,LE3,T,4,0,teacher,other,home,mother,4,3,0,yes,yes,no,no,no,no,yes,no,1,2,1,1,1,2,2,synthetic_indian,7.8,2.4,60.58404857736888,77,4,58,3,70,4,59,3,57,4,321,64.2
MS,M,16,U,GT3,T,2,4,services,health,reputation,mother,3,1,0,no,yes,yes,no,yes,yes,yes,no,4,1,1,1,1,4,3,synthetic_indian,7.0,3.8,42.76986922744018,40,3,47,2,35,2,43,3,36,2,201,40.2
GP,M,14,R,GT3,T,0,1,at_home,at_home,home,mother,3,1,0,no,yes,yes,yes,no,yes,no,no,4,5,1,2,1,4,3,synthetic_indian,9.5,3.9,45.03896869154829,70,4,43,3,52,2,50,2,43,2,258,51.6
GP,M,16,R,LE3,T,0,4,at_home,teacher,home,mother,2,2,0,no,no,no,no,no,no,yes,no,3,5,5,1,1,1,3,synthetic_indian,7.1,6.9,50.24322708264073,47,2,58,3,51,3,62,5,54,3,272,54.4
MS,M,14,R,GT3,T,3,1,services,teacher,other,mother,4,2,0,yes,yes,yes,yes,yes,yes,yes,no,5,2,4,1,1,2,1,synthetic_indian,7.3,4.0,59.62483012616542,57,3,55,3,63,4,69,4,63,3,307,61.4
GP,M,16,U,LE3,T,3,4,health,other,home,mother,4,1,1,no,no,no,yes,yes,yes,yes,no,1,3,5,1,3,3,3,synthetic_indian,8.6,6.9,31.989714188141644,44,3,43,3,31,2,28,2,41,2,187,37.4
MS,F,14,R,LE3,T,0,2,teacher,health,course,mother,4,4,2,no,yes,yes,yes,yes,no,yes,no,2,4,5,1,1,2,4,synthetic_indian,8.3,7.3,39.49863734473274,63,4,51,4,45,3,26,2,34,3,219,43.8
GP,F,15,R,GT3,T,4,4,teacher,health,other,mother,1,3,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,1,2,2,synthetic_indian,8.4,3.3,76.88603464985158,100,5,77,4,91,5,75,4,84,4,427,85.4
MS,M,15,R,GT3,T,0,4,other,services,home,mother,2,1,0,no,yes,no,yes,yes,no,no,no,1,2,5,1,2,1,1,synthetic_indian,8.3,3.6,43.45943445774792,50,4,42,2,41,3,40,3,53,3,226,45.2
GP,M,14,R,GT3,T,1,0,services,at_home,other,mother,4,4,2,yes,yes,yes,no,yes,yes,yes,no,1,4,1,1,2,3,3,synthetic_indian,7.6,4.8,38.2918711022605,57,3,49,3,45,3,40,3,34,2,225,45.0
MS,M,16,R,LE3,T,2,2,other,health,course,mother,1,1,0,no,no,yes,no,yes,no,yes,yes,2,2,4,1,3,2,6,synthetic_indian,7.9,4.9,35.11324220491154,39,3,35,2,35,2,30,3,50,3,189,37.8
GP,F,14,R,GT3,T,4,3,other,teacher,course,other,1,3,0,no,yes,no,no,no,yes,yes,no,2,1,3,1,1,3,6,synthetic_indian,7.4,3.6,56.41043423041,69,4,62,3,55,4,62,3,56,3,304,60.8
MS,M,16,U,LE3,T,1,0,at_home,at_home,home,father,1,3,0,no,yes,no,no,yes,no,yes,no,4,4,1,1,3,4,3,synthetic_indian,6.8,5.6,49.906879758559846,48,3,55,4,48,3,57,4,45,2,253,50.6
GP,F,15,U,LE3,T,4,3,teacher,at_home,other,father,2,2,1,no,yes,no,no,yes,yes,no,no,5,1,2,1,1,4,3,synthetic_indian,6.5,0.9,61.55360128021144,59,3,52,3,66,3,65,3,62,3,304,60.8
MS,M,16,U,GT3,T,1,1,other,other,home,mother,1,2,1,yes,yes,yes,yes,yes,yes,no,no,3,5,3,1,1,3,2,synthetic_indian,7.5,6.2,36.25231505449057,43,3,49,2,31,2,44,3,52,4,219,43.8
MS,M,15,R,GT3,T,2,3,at_home,health,home,father,2,2,0,no,yes,yes,no,yes,yes,yes,no,5,4,4,1,1,2,1,synthetic_indian,7.3,6.0,53.13450082412725,50,4,58,3,56,4,62,4,60,3,286,57.2
MS,M,16,U,GT3,T,2,4,services,other,other,father,3,2,0,yes,no,no,no,yes,yes,yes,no,3,4,3,1,2,3,2,synthetic_indian,7.1,5.5,49.40868853297376,46,3,50,4,42,2,44,3,42,3,224,44.8
GP,M,16,R,LE3,A,3,3,other,health,home,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,1,3,1,1,1,3,1,synthetic_indian,7.5,4.4,56.221459974934056,67,4,55,3,56,4,62,3,51,4,291,58.2
MS,F,16,R,GT3,T,1,0,teacher,services,course,mother,4,4,0,no,yes,no,no,yes,yes,yes,no,2,3,4,1,1,4,4,synthetic_indian,7.5,5.7,57.65982873425294,81,4,58,4,55,2,59,3,64,4,317,63.4
GP,F,14,R,GT3,T,3,0,other,other,other,father,1,4,0,no,yes,no,no,no,yes,yes,no,2,4,2,1,1,3,6,synthetic_indian,7.0,3.4,51.99645412892813,55,3,37,3,46,4,67,4,66,3,271,54.2
MS,M,14,U,GT3,A,1,3,services,other,other,father,3,4,1,no,no,no,no,no,yes,yes,no,1,5,1,1,1,5,2,synthetic_indian,8.0,6.1,58.90563746000037,85,5,79,4,67,4,47,3,62,3,340,68.0
GP,M,15,U,GT3,T,3,0,other,teacher,other,mother,3,1,0,no,no,no,no,yes,yes,yes,yes,1,2,1,1,3,5,2,synthetic_indian,6.7,3.7,35.39746621122325,36,2,40,3,37,3,39,3,31,2,183,36.6
MS,F,15,U,LE3,T,2,0,teacher,other,other,father,1,2,1,no,yes,yes,no,no,no,yes,no,3,3,4,3,1,4,4,synthetic_indian,7.2,5.8,38.89142091262885,40,3,48,3,48,3,38,1,47,3,221,44.2
GP,F,14,R,LE3,T,4,3,at_home,health,home,mother,3,2,0,no,yes,no,no,no,yes,yes,yes,1,5,4,2,1,2,3,synthetic_indian,7.0,6.9,39.56000841563674,36,1,50,3,38,3,38,4,34,3,196,39.2
GP,F,15,R,GT3,T,3,2,teacher,teacher,home,mother,2,3,0,yes,no,no,yes,yes,yes,no,no,3,5,3,1,2,2,4,synthetic_indian,5.9,4.0,59.26304078327731,46,3,48,3,69,4,67,4,63,3,293,58.6
MS,F,14,R,LE3,T,1,2,at_home,other,course,mother,2,3,0,yes,yes,yes,no,no,yes,yes,no,5,3,2,1,1,4,4,synthetic_indian,7.0,4.7,61.97166764688699,66,3,66,4,67,3,61,3,59,3,319,63.8
GP,M,16,U,LE3,T,1,1,health,other,reputation,father,1,1,0,no,no,no,yes,no,yes,no,yes,2,2,3,3,1,2,2,synthetic_indian,7.4,3.4,43.98521243203538,39,2,44,2,42,2,47,3,43,3,215,43.0
GP,F,15,R,GT3,T,2,0,teacher,services,reputation,mother,2,1,0,no,no,no,no,yes,yes,yes,no,2,3,3,1,2,1,3,synthetic_indian,8.6,5.7,32.37342886920124,46,3,40,3,22,2,42,3,29,2,179,35.8
MS,M,15,R,GT3,T,1,3,teacher,other,course,mother,2,4,3,yes,no,no,no,yes,yes,yes,no,2,5,1,1,4,5,3,synthetic_indian,7.4,3.5,35.39728913758846,52,3,26,1,29,2,40,3,35,3,182,36.4
GP,F,14,U,GT3,T,0,0,services,at_home,reputation,mother,4,3,1,no,yes,no,no,yes,yes,no,no,5,1,4,1,3,1,5,synthetic_indian,6.1,2.8,35.71166289159367,30,2,41,2,24,1,24,2,34,2,153,30.6
GP,F,15,R,GT3,T,4,4,other,teacher,course,mother,1,2,0,no,no,no,yes,yes,yes,no,no,5,3,1,1,1,1,4,synthetic_indian,8.6,2.5,62.883420469422894,80,4,62,3,62,3,67,3,65,3,336,67.2
GP,F,15,U,GT3,T,3,0,at_home,at_home,home,mother,3,4,0,no,no,yes,no,no,yes,yes,yes,4,5,2,1,1,1,7,synthetic_indian,7.9,5.9,67.50647860573196,76,4,77,4,71,4,62,3,65,4,351,70.2
MS,F,16,U,LE3,T,4,0,at_home,teacher,other,father,1,2,2,no,yes,no,no,yes,yes,yes,no,3,3,3,3,1,4,2,synthetic_indian,7.7,5.7,35.57021156242446,45,3,39,2,40,3,20,3,30,3,174,34.8
GP,F,15,R,LE3,T,2,2,services,services,other,father,2,4,0,no,yes,no,yes,no,yes,no,yes,3,5,2,1,1,1,6,synthetic_indian,6.8,3.8,62.85109765524259,68,4,68,4,65,4,60,4,78,4,339,67.8
MS,M,16,U,LE3,T,3,3,services,other,home,mother,4,2,0,no,yes,no,no,no,yes,yes,no,4,2,4,1,1,3,5,synthetic_indian,6.5,4.6,47.62116054446295,43,3,44,3,41,3,53,3,57,4,238,47.6
GP,M,14,R,LE3,T,3,0,other,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,2,5,4,1,1,2,2,synthetic_indian,7.5,6.0,45.02352627304517,43,3,40,3,44,3,40,2,29,2,196,39.2
GP,F,15,R,GT3,T,0,2,other,other,other,mother,1,4,2,yes,yes,yes,no,yes,yes,no,no,3,4,5,1,3,4,5,synthetic_indian,7.7,4.4,41.04628742618815,55,4,38,2,41,2,37,3,40,3,211,42.2
GP,F,16,U,LE3,A,2,1,teacher,teacher,reputation,father,2,2,0,no,yes,no,yes,yes,yes,yes,no,3,1,2,1,1,3,3,synthetic_indian,8.4,4.6,37.098106410617454,57,4,45,3,20,2,51,4,23,2,196,39.2
MS,M,14,U,GT3,T,1,2,health,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,2,5,1,1,1,3,2,synthetic_indian,8.6,4.6,54.11577895789911,69,4,59,4,58,3,48,3,54,2,288,57.6
GP,F,15,U,LE3,T,0,2,other,at_home,reputation,mother,1,3,2,no,yes,no,no,yes,yes,yes,no,1,3,2,1,1,5,4,synthetic_indian,6.7,2.3,35.86460299678185,38,2,20,2,41,2,42,3,14,2,155,31.0
GP,F,14,U,LE3,T,0,2,services,other,reputation,mother,2,4,0,no,yes,no,yes,yes,yes,yes,no,1,3,3,3,1,5,3,synthetic_indian,6.0,4.4,59.69470748789843,58,4,62,4,66,4,62,4,60,3,308,61.6
MS,M,15,U,GT3,T,4,0,other,services,other,father,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,1,4,3,7,synthetic_indian,7.6,5.6,40.44837688694317,49,3,31,2,41,4,35,3,33,2,189,37.8
GP,F,14,U,LE3,T,4,0,at_home,at_home,other,father,2,3,0,no,no,no,no,no,yes,yes,no,5,4,4,1,1,5,5,synthetic_indian,5.9,4.3,37.949777120824,31,3,34,3,25,2,34,3,34,2,158,31.6
MS,F,14,U,LE3,T,4,1,health,other,home,father,2,2,1,no,yes,no,no,yes,yes,yes,no,3,5,2,1,1,2,0,synthetic_indian,7.7,4.3,48.68450315007111,55,4,40,3,48,2,54,3,43,3,240,48.0
MS,M,16,U,LE3,T,0,4,teacher,other,other,father,2,4,0,no,yes,yes,no,yes,no,yes,no,3,2,2,1,1,2,6,synthetic_indian,6.6,4.5,62.74938206009183,74,4,69,4,60,3,70,3,61,4,334,66.8
GP,M,14,U,LE3,T,1,4,at_home,health,other,mother,4,1,3,no,yes,no,yes,yes,yes,yes,no,4,4,2,1,1,5,3,synthetic_indian,7.3,5.9,20.0,19,2,37,2,10,1,14,2,11,1,91,18.2
MS,M,15,R,GT3,T,3,4,at_home,teacher,home,mother,2,4,0,no,no,no,yes,no,yes,yes,no,4,5,3,2,1,1,4,synthetic_indian,5.9,6.3,55.73900272480036,54,3,66,4,54,4,57,4,53,3,284,56.8
GP,F,15,R,LE3,T,4,1,health,at_home,other,mother,3,4,0,no,no,yes,yes,yes,no,no,no,3,1,3,2,2,3,1,synthetic_indian,7.0,2.3,83.5913064623194,96,5,79,5,98,5,84,4,89,5,446,89.2
MS,M,16,U,LE3,T,1,4,teacher,health,reputation,mother,1,2,3,no,no,yes,yes,yes,yes,yes,no,2,4,1,1,1,2,6,synthetic_indian,7.0,5.4,20.0,11,1,19,1,22,2,20,2,30,2,102,20.4
MS,M,15,U,GT3,T,2,4,services,services,home,mother,4,2,0,no,yes,yes,no,no,yes,no,no,2,5,2,1,1,5,4,synthetic_indian,6.7,4.0,56.8357538582573,56,3,56,3,66,3,56,3,60,4,294,58.8
GP,M,15,R,LE3,T,4,2,teacher,teacher,other,mother,4,4,0,no,no,no,no,yes,yes,yes,no,5,1,1,1,1,5,7,synthetic_indian,4.6,2.6,61.116041035789706,45,3,57,3,54,3,60,3,70,4,286,57.2
MS,M,15,R,GT3,T,3,0,other,at_home,course,mother,2,3,0,yes,yes,yes,no,yes,yes,no,no,3,5,5,1,2,2,2,synthetic_indian,7.2,4.7,42.49818260688106,47,3,42,3,27,2,32,2,32,2,180,36.0
MS,M,14,R,GT3,T,2,0,at_home,other,home,other,1,3,0,no,no,no,yes,yes,yes,yes,no,3,2,3,1,2,2,2,synthetic_indian,8.2,2.8,57.43845051922457,77,4,50,3,59,3,52,4,47,3,285,57.0
MS,M,14,R,GT3,T,2,2,other,at_home,home,father,3,3,0,no,yes,no,no,no,yes,yes,no,3,3,4,3,1,1,1,synthetic_indian,8.2,4.8,55.46637263828337,72,4,58,3,54,2,57,3,50,2,291,58.2
MS,F,15,U,GT3,T,3,2,services,other,course,father,2,2,0,yes,no,no,yes,yes,yes,no,no,3,5,5,1,1,5,2,synthetic_indian,7.2,5.7,49.040730567989776,49,2,50,2,44,3,40,2,59,3,242,48.4
